time,position_x,position_y,position_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,joint_LW_J_Pitch,joint_RW_J_Pitch,joint_LW_J_Flap,joint_RW_J_Flap
0.164,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.668159,1.57,0.668601
0.165,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.653276,1.57,0.653718
0.166,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.638154,1.57,0.638598
0.167,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.622815,1.57,0.62326
0.168,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.60728,1.57,0.607725
0.169,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.591568,1.57,0.592015
0.17,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.5757,1.57,0.576149
0.171,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.559697,1.57,0.560147
0.172,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.543576,1.57,0.544029
0.173,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.527357,1.57,0.527812
0.174,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.51106,1.57,0.511517
0.175,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.494702,1.57,0.495161
0.176,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.478301,1.57,0.478762
0.177,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.461876,1.57,0.462337
0.178,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.445442,1.57,0.445904
0.179,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.429017,1.57,0.429479
0.18,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.412617,1.57,0.413079
0.181,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.396258,1.57,0.396719
0.182,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.379955,1.57,0.380414
0.183,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.363724,1.57,0.36418
